series,x_position,country,value_normalized,value,value_unit,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label
series_3,78,Trade surplus,67.02508960573476,2.6810035842293907,percent,114,117,128,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_3,79,Trade surplus,67.02508960573476,2.6810035842293907,percent,114,117,128,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_3,80,Trade surplus,67.02508960573476,2.6810035842293907,percent,114,117,128,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_3,81,Trade surplus,67.02508960573476,2.6810035842293907,percent,114,117,128,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_3,82,Trade surplus,67.02508960573476,2.6810035842293907,percent,114,117,128,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,4,Trade deficit,60.57347670250897,2.4229390681003586,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,20,Trade deficit,60.93189964157706,2.4372759856630823,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,21,Trade deficit,51.61290322580645,2.064516129032258,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,22,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,23,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,24,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,25,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,26,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,27,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,28,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,29,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,30,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,31,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,32,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,33,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,34,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,35,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,36,Trade deficit,51.25448028673835,2.050179211469534,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,37,Trade deficit,51.61290322580645,2.064516129032258,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,65,Trade surplus,67.02508960573476,2.6810035842293907,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,66,Trade surplus,67.38351254480287,2.695340501792115,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,82,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,83,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,84,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,85,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,86,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,87,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,88,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,89,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,90,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,91,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,92,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,93,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,94,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,95,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,96,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,97,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,98,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
series_4,99,Trade surplus,74.55197132616487,2.982078853046595,percent,185,190,194,Tax Revenue Comparison by Trade Balance Status,"Comparison of current revenue, CFT revenue, and DBCFT revenue for countries with trade deficit vs surplus",Trade Status,Percent of GDP
