series,x_position,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label
series_2,67,49.82078853046595,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_2,68,48.74551971326165,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_2,73,45.16129032258064,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_2,74,45.16129032258064,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_2,76,43.727598566308245,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_2,77,42.65232974910394,65,61,63,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,13,79.56989247311827,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,20,74.55197132616487,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,21,74.55197132616487,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,32,75.98566308243727,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,33,63.799283154121866,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,34,68.45878136200717,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,35,77.77777777777779,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,36,99.2831541218638,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,37,99.6415770609319,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,38,97.84946236559139,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,39,91.75627240143369,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,40,100.0,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,41,62.72401433691756,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,42,62.365591397849464,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,43,70.96774193548387,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,44,71.68458781362007,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,45,98.9247311827957,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,46,98.9247311827957,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,47,70.96774193548387,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,48,95.6989247311828,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,49,72.75985663082437,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,50,72.04301075268818,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,51,74.55197132616487,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,52,66.30824372759857,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,53,72.75985663082437,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,54,71.68458781362007,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,55,71.68458781362007,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,56,71.32616487455196,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,57,72.75985663082437,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,58,72.75985663082437,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,59,71.32616487455196,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,60,65.23297491039428,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,61,65.23297491039428,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,62,65.23297491039428,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,63,68.45878136200717,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,64,69.89247311827957,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,65,69.89247311827957,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,66,69.53405017921148,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,67,65.23297491039428,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,68,65.59139784946237,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,69,65.23297491039428,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,70,64.51612903225806,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,71,59.49820788530465,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,72,59.49820788530465,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,73,57.70609318996416,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,74,57.70609318996416,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,75,57.70609318996416,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,76,62.00716845878136,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_3,77,62.00716845878136,95,141,181,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,31,46.95340501792115,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,32,48.38709677419355,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,33,48.38709677419355,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,35,51.25448028673835,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,36,49.10394265232975,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,37,53.40501792114696,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,38,53.40501792114696,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,39,52.68817204301075,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,41,52.32974910394266,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,42,52.68817204301075,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,43,54.121863799283155,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,44,51.25448028673835,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,45,53.40501792114696,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,46,51.61290322580645,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,47,51.61290322580645,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,48,47.67025089605735,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,49,50.179211469534046,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,50,51.25448028673835,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,51,49.10394265232975,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,52,53.40501792114696,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,53,47.31182795698925,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,54,48.74551971326165,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,55,55.19713261648745,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,56,50.53763440860215,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,57,54.83870967741935,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,58,55.19713261648745,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,59,45.16129032258064,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,60,50.179211469534046,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,61,54.121863799283155,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,62,53.04659498207885,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,63,54.48028673835126,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,64,54.48028673835126,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,65,50.179211469534046,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,66,45.16129032258064,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,67,55.19713261648745,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,68,53.76344086021505,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,69,54.121863799283155,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,70,54.48028673835126,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,71,52.68817204301075,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,72,53.76344086021505,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,73,50.179211469534046,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,74,54.83870967741935,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,75,51.971326164874554,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,76,44.44444444444444,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,77,46.59498207885305,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,78,46.59498207885305,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,81,48.38709677419355,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,82,48.38709677419355,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,83,44.80286738351255,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,84,44.80286738351255,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,85,43.727598566308245,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,86,49.10394265232975,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,87,48.38709677419355,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,88,48.74551971326165,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,89,49.46236559139785,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,90,48.74551971326165,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,96,8.960573476702509,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,97,13.978494623655912,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,98,12.186379928315413,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
series_4,99,14.695340501792115,190,127,124,Revenue Gain vs Revenue Loss from DBCFT Adoption,Scatter plot showing relationship between trade balance and revenue change from adopting DBCFT,Trade Balance,Revenue Change
